Case_ID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL
211,5,3,2,0,0,0.0,0.0,0.4,0.6,0,0,0.0,0.0,0,1,0,0,0,0,3,1,4,1,146,31
212,3,2,1,0,0,0.0,0.0,0.333,0.667,1,1,0.333,0.333,0,0,0,3,0,0,0,0,3,0,21,9
213,4,1,3,0,0,0.0,0.0,0.75,0.25,3,1,0.75,0.25,0,0,0,2,2,0,0,2,2,0,13,6
214,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,0,0,0,0,1,1,2,15,6
215,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,10,10
216,17,10,7,3,1,0.176,0.059,0.412,0.588,6,3,0.353,0.176,0,0,0,2,12,0,0,12,5,3,72,2
217,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,56,36
218,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,25,15
219,3,0,3,2,0,0.667,0.0,1.0,0.0,2,0,0.667,0.0,2,1,0,0,0,0,0,2,1,2,144,1
220,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,16,16
221,6,2,4,3,1,0.5,0.167,0.667,0.333,5,2,0.833,0.333,0,0,0,5,0,0,0,0,6,1,14,4
222,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,38,38
223,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,4,4
224,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,22,22
225,38,21,17,8,7,0.211,0.184,0.447,0.553,18,9,0.474,0.237,6,0,0,22,12,0,1,13,25,3,39,1
226,7,6,1,1,0,0.143,0.0,0.143,0.857,1,0,0.143,0.0,1,0,0,1,6,0,0,6,1,0,67,3
227,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,10,10
228,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,15,15
229,9,8,1,0,3,0.0,0.333,0.111,0.889,1,5,0.111,0.556,0,2,0,3,1,0,0,4,5,3,62,8
230,7,4,3,0,0,0.0,0.0,0.429,0.571,3,0,0.429,0.0,0,7,0,0,0,0,0,7,0,0,119,7
231,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,39,39
232,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,0,0,0,1,1,0,0,1,1,0,22,5
233,5,5,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,5,0,0,0,0,5,0,46,27
234,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,41,41
235,4,1,3,0,0,0.0,0.0,0.75,0.25,1,0,0.25,0.0,0,0,0,2,1,0,0,1,3,1,67,6
236,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,41,41
237,7,4,3,0,0,0.0,0.0,0.429,0.571,1,0,0.143,0.0,0,2,0,5,0,0,0,2,5,0,47,10
238,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,45,45
239,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,1,0,0,1,0,0,11,11
240,2,2,0,0,2,0.0,1.0,0.0,1.0,1,2,0.5,1.0,0,0,0,2,0,0,0,0,2,0,13,9
241,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,7,7
242,4,3,1,2,2,0.5,0.5,0.25,0.75,2,2,0.5,0.5,1,1,0,0,2,0,0,3,1,1,62,3
243,5,4,1,0,1,0.0,0.2,0.2,0.8,2,2,0.4,0.4,0,2,0,3,0,0,0,2,3,0,51,10
244,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
245,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,9,9
246,30,23,7,4,4,0.133,0.133,0.233,0.767,7,8,0.233,0.267,2,0,0,23,3,0,1,3,27,3,77,2
247,57,45,12,3,5,0.053,0.088,0.211,0.789,10,7,0.175,0.123,2,3,0,13,32,0,2,37,20,7,56,4
248,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,43,43
249,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,20,20
250,18,12,6,4,6,0.222,0.333,0.333,0.667,10,10,0.556,0.556,3,0,0,13,1,0,1,1,17,3,30,3
251,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,24,24
252,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
253,4,1,3,1,0,0.25,0.0,0.75,0.25,3,0,0.75,0.0,1,0,0,4,0,0,0,0,4,0,19,3
254,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,78,74
255,13,10,3,0,0,0.0,0.0,0.231,0.769,0,1,0.0,0.077,1,0,0,0,6,0,0,7,6,7,76,17
256,2,1,1,0,0,0.0,0.0,0.5,0.5,0,1,0.0,0.5,1,0,0,0,0,0,0,0,2,2,40,23
257,18,11,7,1,0,0.056,0.0,0.389,0.611,3,1,0.167,0.056,1,4,1,6,0,0,3,4,14,4,124,4
258,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,2,2
259,4,3,1,0,2,0.0,0.5,0.25,0.75,1,2,0.25,0.5,0,0,0,3,0,0,1,0,4,0,66,9
260,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,3,3
261,4,1,3,3,0,0.75,0.0,0.75,0.25,3,0,0.75,0.0,3,0,0,3,1,0,0,1,3,0,31,2
262,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,47,15
263,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,95,77
264,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,19,19
265,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,1,1,2,2
266,4,3,1,1,1,0.25,0.25,0.25,0.75,1,1,0.25,0.25,1,0,0,0,4,0,0,4,0,0,35,4
267,4,2,2,1,1,0.25,0.25,0.5,0.5,2,1,0.5,0.25,0,0,1,1,0,0,1,1,3,1,38,6
268,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,153,153
269,7,2,5,1,2,0.143,0.286,0.714,0.286,4,2,0.571,0.286,0,0,0,4,2,0,1,2,5,0,20,1
270,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,17,17
271,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,6,6
272,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
273,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,12,12
274,12,10,2,1,0,0.083,0.0,0.167,0.833,1,4,0.083,0.333,2,0,0,0,6,0,0,6,6,6,62,5
275,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4
276,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
277,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,32,32
278,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,1,0,0,0,1,1,1,30,8
279,9,3,6,1,0,0.111,0.0,0.667,0.333,8,3,0.889,0.333,1,0,0,7,0,0,0,0,9,2,22,4
280,4,3,1,0,0,0.0,0.0,0.25,0.75,0,0,0.0,0.0,0,1,0,2,0,0,0,1,3,1,34,26
281,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,0,0,1,0,0,1,0,2,0,87,10
282,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,2,1,0,0,0,0,0,2,0,1,7,2
283,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,1,0,1,0,0,0,0,0,2,1,11,11
284,10,9,1,0,0,0.0,0.0,0.1,0.9,0,0,0.0,0.0,0,1,0,0,7,0,0,9,1,2,77,21
285,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,7,7
286,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,19,19
287,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,2,0,0,23,23
288,24,18,6,0,0,0.0,0.0,0.25,0.75,4,5,0.167,0.208,2,1,0,0,14,0,0,24,0,9,59,10
289,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,6,6
290,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,32,32
291,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,0,1,2,0,0,0,0,3,0,29,9
292,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,33,33
293,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,1,0,0,0,1,1,0,49,2
294,3,1,2,1,0,0.333,0.0,0.667,0.333,2,0,0.667,0.0,1,1,0,1,1,0,0,2,1,0,162,4
295,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,11,11
296,22,18,4,2,0,0.091,0.0,0.182,0.818,2,0,0.091,0.0,2,3,3,8,5,0,0,9,13,3,148,2
297,3,2,1,0,1,0.0,0.333,0.333,0.667,0,1,0.0,0.333,0,0,0,0,0,0,0,3,0,3,43,24
298,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,0,0,0,1,0,1,19,19
299,17,12,5,2,2,0.118,0.118,0.294,0.706,2,2,0.118,0.118,3,1,0,0,8,0,0,13,4,8,77,2
300,5,1,4,0,0,0.0,0.0,0.8,0.2,1,0,0.2,0.0,3,0,0,0,0,3,2,3,2,0,42,6
301,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,18,18
302,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,70,70
303,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,74,14
304,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,2,0,0,1,0,3,0,148,126
305,4,3,1,0,0,0.0,0.0,0.25,0.75,0,2,0.0,0.5,1,0,0,2,0,0,0,1,3,2,31,18
306,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
307,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,49,49
308,4,3,1,0,0,0.0,0.0,0.25,0.75,0,0,0.0,0.0,0,0,0,0,1,0,2,1,3,1,75,12
309,9,0,9,7,0,0.778,0.0,1.0,0.0,8,0,0.889,0.0,4,1,0,4,0,0,1,1,8,3,13,2
310,9,4,5,1,1,0.111,0.111,0.556,0.444,2,1,0.222,0.111,0,1,0,6,0,0,0,1,8,2,80,5
311,13,8,5,0,3,0.0,0.231,0.385,0.615,5,6,0.385,0.462,0,0,0,7,5,0,0,5,8,1,25,8
312,7,3,4,3,1,0.429,0.143,0.571,0.429,3,2,0.429,0.286,3,1,2,2,0,0,0,3,4,2,37,1
313,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4
314,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,122,122
315,15,12,3,2,3,0.133,0.2,0.2,0.8,4,5,0.267,0.333,2,3,0,0,2,0,0,15,0,10,71,5
316,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,-99999,-99999
317,6,2,4,5,2,0.833,0.333,0.667,0.333,6,2,1.0,0.333,1,0,0,1,0,0,2,2,4,3,7,2
318,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,28,27
319,5,4,1,0,0,0.0,0.0,0.2,0.8,0,0,0.0,0.0,0,0,0,0,5,0,0,5,0,0,100,66
320,17,6,11,2,0,0.118,0.0,0.647,0.353,6,2,0.353,0.118,1,0,2,13,0,0,2,0,17,0,66,3
321,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,47,42
322,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,1,3,70,54
323,5,1,4,1,1,0.2,0.2,0.8,0.2,3,1,0.6,0.2,1,0,0,1,1,1,1,3,2,1,25,1
324,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,12,12
325,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,16,16
326,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,47,47
327,4,2,2,0,1,0.0,0.25,0.5,0.5,1,1,0.25,0.25,0,1,0,1,0,0,1,1,3,1,40,12
328,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,1,0,0,1,0,0,7,7
329,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,79,79
330,3,2,1,0,0,0.0,0.0,0.333,0.667,0,2,0.0,0.667,0,0,0,1,2,0,0,2,1,0,39,24
331,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,11,11
332,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,96,96
333,5,1,4,2,1,0.4,0.2,0.8,0.2,4,1,0.8,0.2,1,0,0,4,0,0,1,0,5,0,14,3
334,6,1,5,1,0,0.167,0.0,0.833,0.167,4,0,0.667,0.0,1,1,1,2,0,1,0,2,4,1,180,5
335,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,14,14
336,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,37,37
337,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,72,72
338,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,8,8
339,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,8,8
340,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,11,11
341,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,46,15
342,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,1,1
343,4,0,4,1,0,0.25,0.0,1.0,0.0,1,0,0.25,0.0,1,2,0,0,1,0,0,3,1,1,96,3
344,4,1,3,2,1,0.5,0.25,0.75,0.25,2,1,0.5,0.25,0,1,1,0,0,0,2,1,3,0,77,5
345,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,0,1,0,0,2,0,0,28,27
346,8,4,4,1,1,0.125,0.125,0.5,0.5,4,4,0.5,0.5,4,0,0,0,4,1,0,7,1,3,22,3
347,11,2,9,4,1,0.364,0.091,0.818,0.182,10,1,0.909,0.091,2,3,0,5,0,0,0,3,8,3,53,3
348,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,0,24,13
349,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,1,1
350,4,3,1,1,1,0.25,0.25,0.25,0.75,1,1,0.25,0.25,1,0,0,0,2,0,0,4,0,2,42,3
351,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,5,5
352,4,2,2,0,1,0.0,0.25,0.5,0.5,3,1,0.75,0.25,0,1,0,2,0,0,1,1,3,0,50,6
353,4,3,1,0,0,0.0,0.0,0.25,0.75,1,0,0.25,0.0,0,1,0,1,2,0,0,3,1,0,61,9
354,4,1,3,1,0,0.25,0.0,0.75,0.25,1,1,0.25,0.25,0,0,0,0,0,0,0,4,0,4,53,3
355,8,6,2,0,0,0.0,0.0,0.25,0.75,2,3,0.25,0.375,1,0,0,1,3,0,0,7,1,4,52,7
356,9,6,3,1,0,0.111,0.0,0.333,0.667,2,0,0.222,0.0,2,3,0,0,0,0,1,6,3,5,131,6
357,3,0,3,1,0,0.333,0.0,1.0,0.0,3,0,1.0,0.0,1,1,1,1,0,0,0,1,2,0,8,2
358,8,5,3,3,2,0.375,0.25,0.375,0.625,3,2,0.375,0.25,3,0,0,0,4,0,0,7,1,4,59,3
359,10,6,4,0,1,0.0,0.1,0.4,0.6,1,3,0.1,0.3,0,2,1,1,2,0,2,4,6,2,139,7
360,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4
361,5,1,4,0,0,0.0,0.0,0.8,0.2,3,0,0.6,0.0,0,0,0,3,0,0,1,0,5,1,26,8
362,13,6,7,4,0,0.308,0.0,0.538,0.462,4,0,0.308,0.0,2,0,0,0,7,0,0,9,4,6,69,3
363,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,25,17
364,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,1,0,1,0,0,0,1,1,0,10,3
365,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,13,13
366,4,2,2,0,1,0.0,0.25,0.5,0.5,0,1,0.0,0.25,0,2,0,0,0,0,0,2,2,2,77,31
367,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,10,10
368,2,1,1,0,0,0.0,0.0,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,13,7
369,14,8,6,2,4,0.143,0.286,0.429,0.571,6,4,0.429,0.286,1,0,1,8,4,0,0,4,10,1,60,3
370,19,13,6,0,0,0.0,0.0,0.316,0.684,0,0,0.0,0.0,0,1,0,0,15,0,0,16,3,3,60,14
371,2,1,1,0,1,0.0,0.5,0.5,0.5,0,1,0.0,0.5,0,2,0,0,0,0,0,2,0,0,62,21
372,3,0,3,1,0,0.333,0.0,1.0,0.0,2,0,0.667,0.0,0,0,0,1,0,0,2,0,3,0,14,6
373,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,53,53
374,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,26,26
375,2,1,1,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,0,0,1,0,0,1,0,2,0,14,3
376,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,13,13
377,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,1,0,1,0,1,1,0,41,15
378,12,5,7,2,2,0.167,0.167,0.583,0.417,2,3,0.167,0.25,1,0,0,5,3,0,2,4,8,2,56,5
379,2,2,0,0,1,0.0,0.5,0.0,1.0,0,1,0.0,0.5,0,1,0,0,0,0,0,1,1,1,68,28
380,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,0,1,0,0,2,0,0,47,46
381,6,2,4,0,0,0.0,0.0,0.667,0.333,1,1,0.167,0.167,0,2,0,2,0,0,0,3,3,2,182,7
382,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,14,14
383,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,12,12
384,2,1,1,1,1,0.5,0.5,0.5,0.5,2,1,1.0,0.5,0,0,0,2,0,0,0,0,2,0,11,4
385,9,6,3,1,1,0.111,0.111,0.333,0.667,1,1,0.111,0.111,1,0,0,2,5,0,0,6,3,2,35,4
386,4,3,1,0,1,0.0,0.25,0.25,0.75,1,1,0.25,0.25,0,1,0,0,0,0,0,4,0,3,45,6
387,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,20,20
388,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,1,1,18,15
389,4,1,3,0,0,0.0,0.0,0.75,0.25,1,0,0.25,0.0,0,0,0,3,1,0,0,1,3,0,62,11
390,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,0,0,2,1,6,6
391,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,0,0,0,0,1,1,2,28,4
392,4,2,2,0,0,0.0,0.0,0.5,0.5,1,1,0.25,0.25,1,0,0,0,1,0,0,3,1,3,43,11
393,5,1,4,2,1,0.4,0.2,0.8,0.2,2,1,0.4,0.2,0,0,0,3,0,0,1,1,4,1,32,4
394,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,7,7
395,14,3,11,10,1,0.714,0.071,0.786,0.214,10,1,0.714,0.071,0,0,0,4,0,2,1,8,6,7,19,3
396,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,1,1,0,0,0,0,1,1,0,12,3
397,3,1,2,1,0,0.333,0.0,0.667,0.333,2,1,0.667,0.333,0,1,0,1,0,0,0,1,2,1,61,5
398,64,63,1,0,1,0.0,0.016,0.016,0.984,2,3,0.031,0.047,1,0,0,3,60,0,1,60,4,0,91,7
399,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,0,0,0,0,0,0,2,1,3,78,38
400,20,16,4,1,1,0.05,0.05,0.2,0.8,2,1,0.1,0.05,0,1,0,1,18,0,0,19,1,0,82,2
401,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
402,5,2,3,1,1,0.2,0.2,0.6,0.4,4,2,0.8,0.4,2,0,0,4,0,0,0,0,5,1,14,2
403,11,4,7,0,1,0.0,0.091,0.636,0.364,7,1,0.636,0.091,1,1,0,5,2,0,0,4,7,3,50,6
404,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,2,0,0,0,0,0,2,0,0,34,13
405,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,22,22
406,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,34,34
407,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,2,0,0,0,0,1,2,1,0,57,25
408,5,2,3,0,0,0.0,0.0,0.6,0.4,1,2,0.2,0.4,0,0,5,0,0,0,0,0,5,0,43,8
409,18,15,3,2,2,0.111,0.111,0.167,0.833,7,5,0.389,0.278,0,1,0,1,16,0,0,17,1,0,45,5
410,18,11,7,2,6,0.111,0.333,0.389,0.611,12,7,0.667,0.389,1,2,0,5,8,0,0,10,8,3,26,2
411,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,54,54
412,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,20,20
413,41,30,11,3,3,0.073,0.073,0.268,0.732,8,9,0.195,0.22,2,2,0,0,15,0,0,36,5,24,139,3
414,3,1,2,0,1,0.0,0.333,0.667,0.333,1,1,0.333,0.333,0,0,0,2,0,0,0,1,2,1,18,11
415,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,11,11
416,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
417,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,1,0,0,0,1,0,2,1,1,98,15
418,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,16,16
419,2,1,1,0,1,0.0,0.5,0.5,0.5,1,1,0.5,0.5,0,0,0,1,0,0,0,0,2,1,13,12
420,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,4,4
421,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,15,15
422,15,8,7,4,0,0.267,0.0,0.467,0.533,5,2,0.333,0.133,1,0,1,3,0,0,2,6,9,9,65,2
423,19,13,6,10,6,0.526,0.316,0.316,0.684,12,7,0.632,0.368,3,0,0,3,13,0,2,13,6,1,82,1
424,3,2,1,1,0,0.333,0.0,0.333,0.667,2,1,0.667,0.333,0,2,0,0,0,0,0,2,1,1,36,4
